review_text,label
"This is a fantastic looking bracelet for a male or female, the Blue Tiger Eye beads are a real eye catcher, Very Nice, you will get a lot of compliments on this bracelet. Makes a wonderful gift.",1
Wish the baby bracelet came n a smaller size. My so. Was only 6 lbs at birth and had tiny wrists. It didn’t start to fit him until almost 6 months old,0
"I enjoyed the whole experience of working with Suzy & Mo to create my family portrait. I sent them some pictures that I liked, and based on them Suzy created the first version which I already liked a lot. Only small changes for the second & final version, and Suzy's response is always prompt and professional. Got the shipment in no time. 5 stars from me!",1
I was very happy with this item! Has several very flashy spots and lots of tourmaline too! Now I just have to get a yoni for this.,1
"Took a little while to get, but worth it! The picture we sent was not the best and they still were able to create great results. Would definitely purchase from them again!!!",1
Our Grandson loved it!,1
Happy with my purchase,1
"The picture is nice, but it arrived wrinkled and not with a frame. Luckily I had an 8x10 frame on hand to hang it up, but if you look closely, you can see some of the wrinkles on the picture itself. If the seller had a brain and put the picture in something other than a plastic sleave, it would have arrived in perfect condition.<br /><br />Would not repurchase. Waste of $18. I could have found a nice framed picture in the department store for cheaper.",0
"Great product, well built and beautifully stained. Lots of compliments from friends and family.",1
So cute! So excited to wear it for work tomorrow to hold my badge.,1
Too small for the money.,0
"should have ordered a larger size, keeps flipping  up.",0
"I really like this nose ring. My problem is I am sensitive to fake jewelry.  The description said gold filled so I thought I would be safe wearing it.  I wasn't.  So if you have a sensitivity to fake metals I wouldn't get this.  BUT if you don't have a sensitivity issue, the nose ring is super cute,  I found it comfortable (I have a large nose), and it looked real-- I received so many compliments.  Even with the metal sensitivity issue, I'm glad I bought it because it helped me determine where I would like to get my actual piercing done.  So it was worth the money for that even though I could only tolerate it a few days.  I still liked it overall.  Good purchase.",1
How was made exceptional. Great quality. Was what I thought it would be. Would purchase more!!,1
"Rugged , and tough enough to hold back<br />Over two hundred and fifty pounds of water<br />And do it year round; yet 100% classy!",1
"Arrived in perfect status: well packed and in impecable conditions.<br /><br />The Game of Thrones music theme it plays sounds amazing, very delicate but full of sounds. 100% recommended. Wished that themes were longer, but it also makes it more special this way.",1
"36"" wide - beautiful craftsmanship, on time delivery.<br />I would purchase again.",1
These are cute. I love them!,1
Love it! Just ordered another!,1
"This product is very well made.<br />The materials are high quality.<br />Seams are reinforced and I am certain that this piece will last a very long time.<br />Excellent value.<br />Quality materials and workmanship.<br />Order/processing/shipping and delivery went very well without a glitch.<br />Overall rating 5 stars and if there is room for a bonus star, you have it.<br />Thank you and take very good care.",1
So happy with this purchase! Beautiful craftsmanship.  Great product!,1
Exactly what I wanted,1
"Absolutely beautiful , well made and arrived quickly",1
This was a gift for my daughter. She loves it and says it's beautiful alone or layered. Perfect gift!,1
Came on time fast! Love it looks perfect worth the price!,1
Super fun and cute. Looks really pierced. I get compliments every time I wear it.,1
Cute stickers that looked exactly as pictured!,1
Awesome!!! Extremely Awesome.  I got them for my wedding family.  The seller was great the whole way and takes pride in the work.  Very thankful for the craftsmanship.,1
This hangs in my office where I see it everyday. Beautiful.,1
"This nose ring is tiny, thin, and super cute! I love it!  You do have to kinda work with it to get it on just right but once I got in right I had no problems with it staying on.  I never were loops in my nose because they always appear so large but this nose ring is perfect because it is very tiny and looks great! The price should be 2-3 dollars less but overall I am happy thank you!",1
